Meas Num,Item,Status,Date,Time Stamp,Time(s),Temp(C),Temp Std Dev(C),Intensity(Cnt/s),Intensity Std Dev(Cnt/s),Laser Power(%),Attenuation Level(%),Normalized Intensity(Cnt/s),Normalized Intensity Std Dev(Cnt/s),Set Temp(C),Temp Ramp Rate(C/sec),Laser Monitor(V),Forward Monitor(V),Static Scattering Detector(V),Normalized Static Scattering Detector,Disposable Cuvette,Acq Time(s),Sample,Mw-R Model,Conc(mg/mL),dn/dC(mL/g),A2(mol mL/g^2),RG Model,Cuvette,Solvent Name,Solv Rfr Idx,Solv Visc(cp),Cauchy Coef(nm²),Temperature Model,Amp,Diffusion Coefficient(cm²/s),Radius(nm),Diameter(nm),Pd(nm),%Pd,Pd Index,Mw-R(kDa),Baseline,SOS,Lambda(1/s),Sigma(1/s²),RMS Error,% Acqs Unmarked,# Acqs,# Acqs Unmarked,# Acqs Marked,Mw-S(Da),#Peaks,#Peaks in Range,D10(nm),D50(nm),D90(nm),Span (D90 - D10)/D50,Peak Num,Peak Diffusion Coefficient(cm²/s) (I),Peak Radius(nm) (I),Peak Diameter(nm) (I),Peak Pd(nm) (I),Peak %Pd (I),Peak Pd Index (I),Peak Mw-R(kDa) (I),Peak %Intensity (I),Peak %Mass (I)
1,Meas 1,OK,7/23/19,13:04:22,1.73E+08,25,0.00733,1.29E+05,966,100,0,1.29E+05,966,25,5,1,0.887,0.0602,0.0601,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.906,3.12E+03,Aqueous,0.618,6.78E-07,3.55,7.11,0.839,23.6,0.236,65.4,1,13.1,1.94E+04,1.39E+04,0.00187,100%,5,5,0,2.22E+04,3,3,,,,,1,3.91E-06,0.617,1.23,0.084,13.6,0.0185,1.09,2.84,88.8
1,Meas 1,OK,7/23/19,13:04:22,1.73E+08,25,0.00733,1.29E+05,966,100,0,1.29E+05,966,25,5,1,0.887,0.0602,0.0601,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.906,3.12E+03,Aqueous,0.618,6.78E-07,3.55,7.11,0.839,23.6,0.236,65.4,1,13.1,1.94E+04,1.39E+04,0.00187,100%,5,5,0,2.22E+04,3,3,,,,,2,6.66E-07,3.61,7.23,0,0,0,68.1,80,11.2
1,Meas 1,OK,7/23/19,13:04:22,1.73E+08,25,0.00733,1.29E+05,966,100,0,1.29E+05,966,25,5,1,0.887,0.0602,0.0601,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.906,3.12E+03,Aqueous,0.618,6.78E-07,3.55,7.11,0.839,23.6,0.236,65.4,1,13.1,1.94E+04,1.39E+04,0.00187,100%,5,5,0,2.22E+04,3,3,,,,,3,7.91E-08,30.5,60.9,3.05,10,0.01,9.98E+03,17.1,0.00543
2,Meas 2,OK,7/23/19,13:04:59,1.73E+08,25,0.000682,1.30E+05,1.53E+03,100,0,1.30E+05,1.53E+03,25,5,1,0.887,0.0601,0.0601,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.906,3.12E+03,Aqueous,0.613,6.94E-07,3.47,6.94,0.809,23.3,0.233,61.9,1,15.9,2.03E+04,1.37E+04,0.00184,100%,5,5,0,2.22E+04,3,2,,,,,1,7.24E-07,3.33,6.65,0.407,12.2,0.0149,56.1,78.5,99.8
2,Meas 2,OK,7/23/19,13:04:59,1.73E+08,25,0.000682,1.30E+05,1.53E+03,100,0,1.30E+05,1.53E+03,25,5,1,0.887,0.0601,0.0601,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.906,3.12E+03,Aqueous,0.613,6.94E-07,3.47,6.94,0.809,23.3,0.233,61.9,1,15.9,2.03E+04,1.37E+04,0.00184,100%,5,5,0,2.22E+04,3,2,,,,,2,1.33E-07,18.2,36.3,1.25,6.87,0.00471,2.97E+03,21.5,0.171
3,Meas 3,OK,7/23/19,13:05:36,1.73E+08,25,0.00216,1.30E+05,1.12E+03,100,0,1.30E+05,1.12E+03,25,5,1,0.886,0.0612,0.0612,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.906,3.12E+03,Aqueous,0.614,6.84E-07,3.52,7.04,0.784,22.3,0.223,64.1,1,15.6,2.07E+04,1.23E+04,0.00194,100%,5,5,0,2.27E+04,4,3,,,,,1,4.16E-06,0.58,1.16,0.0735,12.7,0.0161,0.94,2.02,86.5
3,Meas 3,OK,7/23/19,13:05:36,1.73E+08,25,0.00216,1.30E+05,1.12E+03,100,0,1.30E+05,1.12E+03,25,5,1,0.886,0.0612,0.0612,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.906,3.12E+03,Aqueous,0.614,6.84E-07,3.52,7.04,0.784,22.3,0.223,64.1,1,15.6,2.07E+04,1.23E+04,0.00194,100%,5,5,0,2.27E+04,4,3,,,,,2,6.51E-07,3.7,7.4,0.301,8.13,0.0066,72,86.3,13.5
3,Meas 3,OK,7/23/19,13:05:36,1.73E+08,25,0.00216,1.30E+05,1.12E+03,100,0,1.30E+05,1.12E+03,25,5,1,0.886,0.0612,0.0612,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.906,3.12E+03,Aqueous,0.614,6.84E-07,3.52,7.04,0.784,22.3,0.223,64.1,1,15.6,2.07E+04,1.23E+04,0.00194,100%,5,5,0,2.27E+04,4,3,,,,,3,5.06E-08,47.6,95.3,6.51,13.7,0.0187,2.84E+04,11.7,0.00164
4,Meas 4,OK,7/23/19,13:06:13,1.73E+08,25,0.000255,2.82E+05,2.27E+05,100,0,2.82E+05,2.27E+05,25,5,1,0.886,0.0635,0.0635,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.906,3.12E+03,Aqueous,0.62,7.12E-07,3.38,6.76,0.792,23.4,0.234,58.3,1,25,2.07E+04,1.42E+04,0.0027,40%,5,2,3,2.36E+04,4,2,,,,,1,7.12E-07,3.38,6.76,0.383,11.3,0.0128,58.2,83,100
4,Meas 4,OK,7/23/19,13:06:13,1.73E+08,25,0.000255,2.82E+05,2.27E+05,100,0,2.82E+05,2.27E+05,25,5,1,0.886,0.0635,0.0635,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.906,3.12E+03,Aqueous,0.62,7.12E-07,3.38,6.76,0.792,23.4,0.234,58.3,1,25,2.07E+04,1.42E+04,0.0027,40%,5,2,3,2.36E+04,4,2,,,,,2,7.53E-08,32,64,0,0,0,1.12E+04,17,0.0288
5,Meas 5,OK,7/23/19,13:07:07,1.73E+08,25,0.000122,1.43E+05,1.60E+04,100,0,1.43E+05,1.60E+04,25,5,1,0.886,0.0627,0.0627,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.906,3.12E+03,Aqueous,0.629,6.88E-07,3.5,7,0.831,23.7,0.237,63.2,1,11.9,1.94E+04,1.46E+04,0.00166,80%,5,4,1,2.33E+04,4,2,,,,,1,6.89E-07,3.5,7,0.294,8.41,0.00707,63.1,82.8,100
5,Meas 5,OK,7/23/19,13:07:07,1.73E+08,25,0.000122,1.43E+05,1.60E+04,100,0,1.43E+05,1.60E+04,25,5,1,0.886,0.0627,0.0627,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.906,3.12E+03,Aqueous,0.629,6.88E-07,3.5,7,0.831,23.7,0.237,63.2,1,11.9,1.94E+04,1.46E+04,0.00166,80%,5,4,1,2.33E+04,4,2,,,,,2,5.93E-08,40.6,81.3,3.44,8.48,0.00719,1.96E+04,17.2,0.0201
6,25.002C,OK,7/23/19,13:07:45,1.73E+08,25,0.00217,1.36E+05,866,100,0,1.36E+05,866,51,0.25,1,0.886,0.0635,0.0634,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.906,3.12E+03,Aqueous,0.628,7.06E-07,3.41,6.82,0.811,23.8,0.238,59.5,1,19.1,1.98E+04,1.50E+04,0.00193,100%,5,5,0,2.37E+04,3,2,,,,,1,8.77E-07,2.75,5.49,0.0618,2.25,0.000506,35.8,57.5,97.9
6,25.002C,OK,7/23/19,13:07:45,1.73E+08,25,0.00217,1.36E+05,866,100,0,1.36E+05,866,51,0.25,1,0.886,0.0635,0.0634,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.906,3.12E+03,Aqueous,0.628,7.06E-07,3.41,6.82,0.811,23.8,0.238,59.5,1,19.1,1.98E+04,1.50E+04,0.00193,100%,5,5,0,2.37E+04,3,2,,,,,2,2.61E-07,9.23,18.5,1.26,13.7,0.0186,611,42.5,2.14
7,25.049C,OK,7/23/19,13:08:22,1.73E+08,25,0.0249,1.37E+05,2.02E+03,100,0,1.37E+05,2.02E+03,51,0.25,1,0.886,0.0639,0.0639,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.905,3.12E+03,Aqueous,0.63,7.02E-07,3.43,6.87,0.817,23.8,0.238,60.4,1,12.6,1.96E+04,1.51E+04,0.00148,100%,5,5,0,2.39E+04,3,2,,,,,1,7.11E-07,3.39,6.77,0.38,11.2,0.0126,58.5,78.1,99.8
7,25.049C,OK,7/23/19,13:08:22,1.73E+08,25,0.0249,1.37E+05,2.02E+03,100,0,1.37E+05,2.02E+03,51,0.25,1,0.886,0.0639,0.0639,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.905,3.12E+03,Aqueous,0.63,7.02E-07,3.43,6.87,0.817,23.8,0.238,60.4,1,12.6,1.96E+04,1.51E+04,0.00148,100%,5,5,0,2.39E+04,3,2,,,,,2,1.31E-07,18.4,36.9,0.694,3.77,0.00142,3.08E+03,21.9,0.175
8,25.182C,OK,7/23/19,13:08:59,1.73E+08,25.2,0.0405,1.39E+05,1.48E+03,100,0,1.39E+05,1.48E+03,51,0.25,1,0.886,0.0646,0.0645,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.902,3.12E+03,Aqueous,0.628,7.00E-07,3.46,6.92,0.807,23.3,0.233,61.4,1,15.6,2.04E+04,1.38E+04,0.00194,100%,5,5,0,2.42E+04,3,2,,,,,1,7.32E-07,3.31,6.62,0.42,12.7,0.0161,55.3,76.1,99.7
8,25.182C,OK,7/23/19,13:08:59,1.73E+08,25.2,0.0405,1.39E+05,1.48E+03,100,0,1.39E+05,1.48E+03,51,0.25,1,0.886,0.0646,0.0645,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.902,3.12E+03,Aqueous,0.628,7.00E-07,3.46,6.92,0.807,23.3,0.233,61.4,1,15.6,2.04E+04,1.38E+04,0.00194,100%,5,5,0,2.42E+04,3,2,,,,,2,1.64E-07,14.8,29.5,1.47,9.96,0.00992,1.83E+03,23.9,0.349
9,25.337C,OK,7/23/19,13:09:36,1.73E+08,25.3,0.039,1.41E+05,6.22E+03,100,0,1.41E+05,6.22E+03,51,0.25,1,0.886,0.0662,0.0661,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.899,3.12E+03,Aqueous,0.631,6.99E-07,3.47,6.95,0.806,23.2,0.232,62,1,12,2.05E+04,1.36E+04,0.00154,80%,5,4,1,2.49E+04,3,2,,,,,1,6.73E-07,3.61,7.22,0.173,4.8,0.0023,67.8,87.9,100
9,25.337C,OK,7/23/19,13:09:36,1.73E+08,25.3,0.039,1.41E+05,6.22E+03,100,0,1.41E+05,6.22E+03,51,0.25,1,0.886,0.0662,0.0661,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.899,3.12E+03,Aqueous,0.631,6.99E-07,3.47,6.95,0.806,23.2,0.232,62,1,12,2.05E+04,1.36E+04,0.00154,80%,5,4,1,2.49E+04,3,2,,,,,2,4.58E-08,53.1,106,5.22,9.84,0.00968,3.66E+04,12.1,0.00939
10,25.486C,OK,7/23/19,13:10:13,1.73E+08,25.5,0.0389,1.42E+05,1.44E+03,100,0,1.42E+05,1.44E+03,51,0.25,1,0.885,0.0664,0.0663,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.896,3.12E+03,Aqueous,0.629,6.95E-07,3.51,7.03,0.817,23.3,0.233,63.7,1,16,2.03E+04,1.36E+04,0.00192,100%,5,5,0,2.50E+04,5,2,,,,,1,6.77E-07,3.61,7.21,0.215,5.96,0.00355,67.7,85.6,100
10,25.486C,OK,7/23/19,13:10:13,1.73E+08,25.5,0.0389,1.42E+05,1.44E+03,100,0,1.42E+05,1.44E+03,51,0.25,1,0.885,0.0664,0.0663,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.896,3.12E+03,Aqueous,0.629,6.95E-07,3.51,7.03,0.817,23.3,0.233,63.7,1,16,2.03E+04,1.36E+04,0.00192,100%,5,5,0,2.50E+04,5,2,,,,,2,5.88E-08,41.5,83,3.12,7.52,0.00565,2.06E+04,14.4,0.0174
11,25.639C,OK,7/23/19,13:10:50,1.73E+08,25.6,0.0399,1.57E+05,4.53E+03,100,0,1.57E+05,4.53E+03,51,0.25,1,0.883,0.0679,0.0678,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.893,3.12E+03,Aqueous,0.647,6.43E-07,3.8,7.61,0.963,25.3,0.253,76.7,1,18.9,1.11E+04,1.99E+04,0.0017,100%,5,5,0,2.57E+04,4,3,,,,,1,3.17E-06,0.773,1.55,0.0977,12.6,0.016,1.84,1.33,67.2
11,25.639C,OK,7/23/19,13:10:50,1.73E+08,25.6,0.0399,1.57E+05,4.53E+03,100,0,1.57E+05,4.53E+03,51,0.25,1,0.883,0.0679,0.0678,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.893,3.12E+03,Aqueous,0.647,6.43E-07,3.8,7.61,0.963,25.3,0.253,76.7,1,18.9,1.11E+04,1.99E+04,0.0017,100%,5,5,0,2.57E+04,4,3,,,,,2,6.45E-07,3.79,7.58,0.352,9.27,0.00859,76.2,79.2,32.8
11,25.639C,OK,7/23/19,13:10:50,1.73E+08,25.6,0.0399,1.57E+05,4.53E+03,100,0,1.57E+05,4.53E+03,51,0.25,1,0.883,0.0679,0.0678,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.893,3.12E+03,Aqueous,0.647,6.43E-07,3.8,7.61,0.963,25.3,0.253,76.7,1,18.9,1.11E+04,1.99E+04,0.0017,100%,5,5,0,2.57E+04,4,3,,,,,3,4.51E-08,54.3,109,4.54,8.37,0.00701,3.85E+04,19.5,0.00606
12,25.793C,OK,7/23/19,13:11:27,1.73E+08,25.8,0.0399,1.47E+05,1.90E+03,100,0,1.47E+05,1.90E+03,51,0.25,1,0.884,0.0687,0.0686,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.89,3.12E+03,Aqueous,0.636,6.83E-07,3.6,7.2,0.857,23.8,0.238,67.5,1,16.9,1.71E+04,1.68E+04,0.0017,100%,5,5,0,2.61E+04,4,2,,,,,1,7.00E-07,3.52,7.03,0.351,9.99,0.00997,63.8,78.8,100
12,25.793C,OK,7/23/19,13:11:27,1.73E+08,25.8,0.0399,1.47E+05,1.90E+03,100,0,1.47E+05,1.90E+03,51,0.25,1,0.884,0.0687,0.0686,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.89,3.12E+03,Aqueous,0.636,6.83E-07,3.6,7.2,0.857,23.8,0.238,67.5,1,16.9,1.71E+04,1.68E+04,0.0017,100%,5,5,0,2.61E+04,4,2,,,,,2,6.98E-08,35.2,70.5,4.44,12.6,0.0159,1.40E+04,21.2,0.0361
13,25.947C,OK,7/23/19,13:12:04,1.73E+08,25.9,0.0398,1.43E+05,477,100,0,1.43E+05,477,51,0.25,1,0.884,0.0699,0.0698,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.887,3.12E+03,Aqueous,0.635,6.90E-07,3.58,7.15,0.853,23.9,0.239,66.4,1,13.6,1.89E+04,1.53E+04,0.00159,100%,5,5,0,2.66E+04,4,2,,,,,1,6.96E-07,3.54,7.09,0.338,9.55,0.00912,65,80.5,99.9
13,25.947C,OK,7/23/19,13:12:04,1.73E+08,25.9,0.0398,1.43E+05,477,100,0,1.43E+05,477,51,0.25,1,0.884,0.0699,0.0698,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.887,3.12E+03,Aqueous,0.635,6.90E-07,3.58,7.15,0.853,23.9,0.239,66.4,1,13.6,1.89E+04,1.53E+04,0.00159,100%,5,5,0,2.66E+04,4,2,,,,,2,8.21E-08,30,60.1,3.72,12.4,0.0154,9.65E+03,19.5,0.0509
14,26.101C,OK,7/23/19,13:12:41,1.73E+08,26.1,0.0403,1.46E+05,904,100,0,1.46E+05,904,51,0.25,1,0.884,0.0707,0.0706,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.883,3.12E+03,Aqueous,0.634,6.89E-07,3.6,7.2,0.859,23.9,0.239,67.4,1,12.3,1.88E+04,1.54E+04,0.00171,100%,5,5,0,2.70E+04,4,3,,,,,1,6.47E-07,3.83,7.66,0.671,17.5,0.0307,78,85,100
14,26.101C,OK,7/23/19,13:12:41,1.73E+08,26.1,0.0403,1.46E+05,904,100,0,1.46E+05,904,51,0.25,1,0.884,0.0707,0.0706,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.883,3.12E+03,Aqueous,0.634,6.89E-07,3.6,7.2,0.859,23.9,0.239,67.4,1,12.3,1.88E+04,1.54E+04,0.00171,100%,5,5,0,2.70E+04,4,3,,,,,2,4.79E-08,51.7,103,6.55,12.7,0.016,3.44E+04,13.7,0.0119
14,26.101C,OK,7/23/19,13:12:41,1.73E+08,26.1,0.0403,1.46E+05,904,100,0,1.46E+05,904,51,0.25,1,0.884,0.0707,0.0706,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.883,3.12E+03,Aqueous,0.634,6.89E-07,3.6,7.2,0.859,23.9,0.239,67.4,1,12.3,1.88E+04,1.54E+04,0.00171,100%,5,5,0,2.70E+04,4,3,,,,,3,2.10E-09,1.18E+03,2.37E+03,119,10,0.01,5.22E+07,1.24,0.0281
15,26.257C,OK,7/23/19,13:13:18,1.73E+08,26.3,0.0401,1.49E+05,2.04E+03,100,0,1.49E+05,2.04E+03,51,0.25,1,0.884,0.071,0.071,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.88,3.12E+03,Aqueous,0.643,6.78E-07,3.68,7.35,0.872,23.7,0.237,70.9,1,12.6,1.57E+04,1.79E+04,0.00151,100%,5,5,0,2.72E+04,3,2,,,,,1,6.99E-07,3.57,7.13,0.353,9.91,0.00982,65.9,77.8,100
15,26.257C,OK,7/23/19,13:13:18,1.73E+08,26.3,0.0401,1.49E+05,2.04E+03,100,0,1.49E+05,2.04E+03,51,0.25,1,0.884,0.071,0.071,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.88,3.12E+03,Aqueous,0.643,6.78E-07,3.68,7.35,0.872,23.7,0.237,70.9,1,12.6,1.57E+04,1.79E+04,0.00151,100%,5,5,0,2.72E+04,3,2,,,,,2,6.18E-08,40.3,80.7,4.75,11.8,0.0139,1.93E+04,22.2,0.03
16,26.410C,OK,7/23/19,13:13:55,1.73E+08,26.4,0.0394,1.55E+05,3.22E+03,100,0,1.55E+05,3.22E+03,51,0.25,1,0.884,0.0712,0.0712,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.877,3.12E+03,Aqueous,0.652,6.61E-07,3.78,7.56,1.28,33.9,0.339,75.6,1,12.6,6.36E+03,2.34E+04,0.00146,100%,5,5,0,2.72E+04,5,3,,,,,1,8.94E-07,2.8,5.59,0.192,6.88,0.00474,37.3,43.7,92.2
16,26.410C,OK,7/23/19,13:13:55,1.73E+08,26.4,0.0394,1.55E+05,3.22E+03,100,0,1.55E+05,3.22E+03,51,0.25,1,0.884,0.0712,0.0712,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.877,3.12E+03,Aqueous,0.652,6.61E-07,3.78,7.56,1.28,33.9,0.339,75.6,1,12.6,6.36E+03,2.34E+04,0.00146,100%,5,5,0,2.72E+04,5,3,,,,,2,4.08E-07,6.13,12.3,0.639,10.4,0.0109,234,36.8,7.74
16,26.410C,OK,7/23/19,13:13:55,1.73E+08,26.4,0.0394,1.55E+05,3.22E+03,100,0,1.55E+05,3.22E+03,51,0.25,1,0.884,0.0712,0.0712,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.877,3.12E+03,Aqueous,0.652,6.61E-07,3.78,7.56,1.28,33.9,0.339,75.6,1,12.6,6.36E+03,2.34E+04,0.00146,100%,5,5,0,2.72E+04,5,3,,,,,3,3.00E-08,83.4,167,11.2,13.5,0.0182,1.05E+05,19.5,0.0134
17,26.563C,OK,7/23/19,13:14:32,1.73E+08,26.6,0.0398,1.58E+05,1.72E+03,100,0,1.58E+05,1.72E+03,51,0.25,1,0.884,0.0713,0.0713,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.874,3.12E+03,Aqueous,0.653,6.55E-07,3.83,7.66,1.69,44.1,0.441,78.1,1,18.3,3.03E+03,2.49E+04,0.00129,100%,5,5,0,2.73E+04,6,4,,,,,1,7.00E-07,3.59,7.18,0.359,10,0.01,67,73.1,99.9
17,26.563C,OK,7/23/19,13:14:32,1.73E+08,26.6,0.0398,1.58E+05,1.72E+03,100,0,1.58E+05,1.72E+03,51,0.25,1,0.884,0.0713,0.0713,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.874,3.12E+03,Aqueous,0.653,6.55E-07,3.83,7.66,1.69,44.1,0.441,78.1,1,18.3,3.03E+03,2.49E+04,0.00129,100%,5,5,0,2.73E+04,6,4,,,,,2,6.42E-08,39.1,78.2,5.2,13.3,0.0177,1.79E+04,20.1,0.0318
17,26.563C,OK,7/23/19,13:14:32,1.73E+08,26.6,0.0398,1.58E+05,1.72E+03,100,0,1.58E+05,1.72E+03,51,0.25,1,0.884,0.0713,0.0713,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.874,3.12E+03,Aqueous,0.653,6.55E-07,3.83,7.66,1.69,44.1,0.441,78.1,1,18.3,3.03E+03,2.49E+04,0.00129,100%,5,5,0,2.73E+04,6,4,,,,,3,7.23E-09,347,695,45.8,13.2,0.0174,2.97E+06,6,0.0338
17,26.563C,OK,7/23/19,13:14:32,1.73E+08,26.6,0.0398,1.58E+05,1.72E+03,100,0,1.58E+05,1.72E+03,51,0.25,1,0.884,0.0713,0.0713,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.874,3.12E+03,Aqueous,0.653,6.55E-07,3.83,7.66,1.69,44.1,0.441,78.1,1,18.3,3.03E+03,2.49E+04,0.00129,100%,5,5,0,2.73E+04,6,4,,,,,4,8.94E-10,2.81E+03,5.62E+03,350,12.5,0.0155,3.95E+08,0.707,0.0377
18,26.718C,OK,7/23/19,13:15:09,1.73E+08,26.7,0.0395,1.54E+05,2.53E+03,100,0,1.54E+05,2.53E+03,51,0.25,1,0.884,0.0713,0.0713,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.871,3.12E+03,Aqueous,0.642,6.75E-07,3.73,7.46,1.11,29.7,0.297,73.2,1,12,8.42E+03,2.28E+04,0.00147,100%,5,5,0,2.73E+04,4,3,,,,,1,2.01E-06,1.25,2.51,0.0693,5.53,0.00306,5.71,4.49,63.6
18,26.718C,OK,7/23/19,13:15:09,1.73E+08,26.7,0.0395,1.54E+05,2.53E+03,100,0,1.54E+05,2.53E+03,51,0.25,1,0.884,0.0713,0.0713,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.871,3.12E+03,Aqueous,0.642,6.75E-07,3.73,7.46,1.11,29.7,0.297,73.2,1,12,8.42E+03,2.28E+04,0.00147,100%,5,5,0,2.73E+04,4,3,,,,,2,6.66E-07,3.78,7.56,0,0,0,75.5,72.2,36.4
18,26.718C,OK,7/23/19,13:15:09,1.73E+08,26.7,0.0395,1.54E+05,2.53E+03,100,0,1.54E+05,2.53E+03,51,0.25,1,0.884,0.0713,0.0713,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.871,3.12E+03,Aqueous,0.642,6.75E-07,3.73,7.46,1.11,29.7,0.297,73.2,1,12,8.42E+03,2.28E+04,0.00147,100%,5,5,0,2.73E+04,4,3,,,,,3,5.17E-08,48.7,97.4,6.56,13.5,0.0181,2.99E+04,23.3,0.011
19,26.872C,OK,7/23/19,13:15:46,1.73E+08,26.9,0.0402,1.52E+05,809,100,0,1.52E+05,809,51,0.25,1,0.884,0.0712,0.0711,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.868,3.12E+03,Aqueous,0.641,6.72E-07,3.77,7.54,0.895,23.7,0.237,75,1,12.5,1.47E+04,1.84E+04,0.00164,100%,5,5,0,2.72E+04,4,2,,,,,1,6.95E-07,3.64,7.29,0.34,9.34,0.00871,69.4,77.9,100
19,26.872C,OK,7/23/19,13:15:46,1.73E+08,26.9,0.0402,1.52E+05,809,100,0,1.52E+05,809,51,0.25,1,0.884,0.0712,0.0711,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.868,3.12E+03,Aqueous,0.641,6.72E-07,3.77,7.54,0.895,23.7,0.237,75,1,12.5,1.47E+04,1.84E+04,0.00164,100%,5,5,0,2.72E+04,4,2,,,,,2,4.81E-08,52.6,105,6.74,12.8,0.0164,3.58E+04,22.1,0.0197
20,27.027C,OK,7/23/19,13:16:23,1.73E+08,27,0.04,1.50E+05,2.32E+03,100,0,1.50E+05,2.32E+03,51,0.25,1,0.883,0.0718,0.0718,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.865,3.12E+03,Aqueous,0.642,6.83E-07,3.71,7.43,0.888,23.9,0.239,72.5,1,12.3,1.41E+04,1.94E+04,0.00144,100%,5,5,0,2.75E+04,4,2,,,,,1,7.23E-07,3.51,7.02,0.427,12.2,0.0148,63.5,76.3,100
