Meas Num,Item,Status,Date,Time Stamp,Time(s),Temp(C),Temp Std Dev(C),Intensity(Cnt/s),Intensity Std Dev(Cnt/s),Laser Power(%),Attenuation Level(%),Normalized Intensity(Cnt/s),Normalized Intensity Std Dev(Cnt/s),Set Temp(C),Temp Ramp Rate(C/sec),Laser Monitor(V),Forward Monitor(V),Static Scattering Detector(V),Normalized Static Scattering Detector,Disposable Cuvette,Acq Time(s),Sample,Mw-R Model,Conc(mg/mL),dn/dC(mL/g),A2(mol mL/g^2),RG Model,Cuvette,Solvent Name,Solv Rfr Idx,Solv Visc(cp),Cauchy Coef(nm²),Temperature Model,Amp,Diffusion Coefficient(cm²/s),Radius(nm),Diameter(nm),Pd(nm),%Pd,Pd Index,Mw-R(kDa),Baseline,SOS,Lambda(1/s),Sigma(1/s²),RMS Error,% Acqs Unmarked,# Acqs,# Acqs Unmarked,# Acqs Marked,Mw-S(Da),#Peaks,#Peaks in Range,D10(nm),D50(nm),D90(nm),Span (D90 - D10)/D50,Peak Num,Peak Diffusion Coefficient(cm²/s) (I),Peak Radius(nm) (I),Peak Diameter(nm) (I),Peak Pd(nm) (I),Peak %Pd (I),Peak Pd Index (I),Peak Mw-R(kDa) (I),Peak %Intensity (I),Peak %Mass (I)
104,45.603C,OK,2/13/20,16:54:14,1.91E+08,45.6,0.0399,1.04E+05,7.49E+03,100,0,1.04E+05,7.49E+03,51,0.25,1,0.892,0.0812,0.0812,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.603,3.12E+03,Aqueous,0.647,1.04E-06,3.72,7.43,0.79,21.3,0.213,72.6,1,23.4,3.20E+04,1.75E+04,0.00258,80%,5,4,1,No Offset,3,1,,,,,1,7.89E-07,4.91,9.82,2.2,44.9,0.201,139,100,100
105,45.767C,OK,2/13/20,16:54:53,1.91E+08,45.8,0.0394,1.05E+05,5.34E+03,100,0,1.05E+05,5.34E+03,51,0.25,1,0.891,0.0678,0.0678,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.601,3.12E+03,Aqueous,0.649,1.02E-06,3.83,7.66,0.848,22.1,0.221,78,1,22.9,3.07E+04,1.80E+04,0,60%,5,3,2,No Offset,0,0,,,,,,,,,,,,,,
106,45.930C,OK,2/13/20,16:55:33,1.91E+08,45.9,0.0393,1.06E+05,2.08E+03,100,0,1.06E+05,2.08E+03,51,0.25,1,0.892,0.08,0.08,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.599,3.12E+03,Aqueous,0.662,1.01E-06,3.85,7.71,0.917,23.8,0.238,79.1,1,18.6,2.82E+04,2.18E+04,0.0023,100%,5,5,0,No Offset,4,2,,,,,1,7.00E-07,5.57,11.1,3.32,59.7,0.357,187,95.5,100
106,45.930C,OK,2/13/20,16:55:33,1.91E+08,45.9,0.0393,1.06E+05,2.08E+03,100,0,1.06E+05,2.08E+03,51,0.25,1,0.892,0.08,0.08,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.599,3.12E+03,Aqueous,0.662,1.01E-06,3.85,7.71,0.917,23.8,0.238,79.1,1,18.6,2.82E+04,2.18E+04,0.0023,100%,5,5,0,No Offset,4,2,,,,,2,2.31E-08,169,338,63.6,37.7,0.142,5.48E+05,4.52,0.0092
1,Meas 1,OK,2/13/20,17:02:07,1.91E+08,48.6,0.458,2.29E+05,1.08E+05,100,0,2.29E+05,1.08E+05,51,5,1,0.892,0.136,0.136,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.573,3.12E+03,Aqueous,0.738,6.06E-07,6.79,13.6,Multimodal,Multimodal,Multimodal,298,1,35.6,0.00516,2.43E+04,0.0024,40%,5,2,3,No Offset,3,3,,,,,1,1.83E-06,2.25,4.51,0.29,12.9,0.0166,22.5,13,89
1,Meas 1,OK,2/13/20,17:02:07,1.91E+08,48.6,0.458,2.29E+05,1.08E+05,100,0,2.29E+05,1.08E+05,51,5,1,0.892,0.136,0.136,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.573,3.12E+03,Aqueous,0.738,6.06E-07,6.79,13.6,Multimodal,Multimodal,Multimodal,298,1,35.6,0.00516,2.43E+04,0.0024,40%,5,2,3,No Offset,3,3,,,,,2,5.92E-07,6.94,13.9,0.947,13.6,0.0186,314,45,10.9
1,Meas 1,OK,2/13/20,17:02:07,1.91E+08,48.6,0.458,2.29E+05,1.08E+05,100,0,2.29E+05,1.08E+05,51,5,1,0.892,0.136,0.136,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.573,3.12E+03,Aqueous,0.738,6.06E-07,6.79,13.6,Multimodal,Multimodal,Multimodal,298,1,35.6,0.00516,2.43E+04,0.0024,40%,5,2,3,No Offset,3,3,,,,,3,1.36E-07,30.2,60.4,3,9.93,0.00986,9.76E+03,42,0.149
2,Meas 2,OK,2/13/20,17:02:54,1.91E+08,50.4,0.335,2.07E+05,1.08E+04,100,0,2.07E+05,1.08E+04,51,5,1,0.891,0.139,0.139,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.556,3.12E+03,Aqueous,0.75,5.07E-07,8.4,16.8,Multimodal,Multimodal,Multimodal,489,1,82.5,0.000257,2.04E+04,0.00132,80%,5,4,1,No Offset,5,3,,,,,1,1.16E-06,3.67,7.34,0.176,4.78,0.00229,70.6,31.5,98.9
2,Meas 2,OK,2/13/20,17:02:54,1.91E+08,50.4,0.335,2.07E+05,1.08E+04,100,0,2.07E+05,1.08E+04,51,5,1,0.891,0.139,0.139,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.556,3.12E+03,Aqueous,0.75,5.07E-07,8.4,16.8,Multimodal,Multimodal,Multimodal,489,1,82.5,0.000257,2.04E+04,0.00132,80%,5,4,1,No Offset,5,3,,,,,2,1.88E-07,22.7,45.3,2.9,12.8,0.0164,5.00E+03,67.3,1.1
2,Meas 2,OK,2/13/20,17:02:54,1.91E+08,50.4,0.335,2.07E+05,1.08E+04,100,0,2.07E+05,1.08E+04,51,5,1,0.891,0.139,0.139,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.556,3.12E+03,Aqueous,0.75,5.07E-07,8.4,16.8,Multimodal,Multimodal,Multimodal,489,1,82.5,0.000257,2.04E+04,0.00132,80%,5,4,1,No Offset,5,3,,,,,3,1.47E-08,290,581,0,0,0,1.95E+06,1.21,0.0151
3,Meas 3,OK,2/13/20,17:03:33,1.91E+08,51,0.0223,2.33E+05,7.97E+03,100,0,2.33E+05,7.97E+03,51,5,1,0.883,0.233,0.233,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.55,3.12E+03,Aqueous,0.76,4.46E-07,9.67,19.3,Multimodal,Multimodal,Multimodal,681,1,95.4,0.00152,1.79E+04,0.00116,100%,5,5,0,No Offset,3,2,,,,,1,1.05E-06,4.11,8.22,0.541,13.2,0.0173,91.8,28.7,98.9
3,Meas 3,OK,2/13/20,17:03:33,1.91E+08,51,0.0223,2.33E+05,7.97E+03,100,0,2.33E+05,7.97E+03,51,5,1,0.883,0.233,0.233,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.55,3.12E+03,Aqueous,0.76,4.46E-07,9.67,19.3,Multimodal,Multimodal,Multimodal,681,1,95.4,0.00152,1.79E+04,0.00116,100%,5,5,0,No Offset,3,2,,,,,2,1.66E-07,25.9,51.9,2.19,8.45,0.00713,6.84E+03,71.3,1.09
4,Meas 4,OK,2/13/20,17:04:10,1.91E+08,51,0.0239,2.78E+05,3.62E+04,100,0,2.78E+05,3.62E+04,51,5,1,0.892,0.183,0.182,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.551,3.12E+03,Aqueous,0.77,4.06E-07,10.6,21.2,Multimodal,Multimodal,Multimodal,848,1,94.7,5.96E-05,1.63E+04,0.00132,60%,5,3,2,No Offset,4,3,,,,,1,1.20E-06,3.6,7.2,0.333,9.24,0.00854,67.5,21.3,98.2
4,Meas 4,OK,2/13/20,17:04:10,1.91E+08,51,0.0239,2.78E+05,3.62E+04,100,0,2.78E+05,3.62E+04,51,5,1,0.892,0.183,0.182,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.551,3.12E+03,Aqueous,0.77,4.06E-07,10.6,21.2,Multimodal,Multimodal,Multimodal,848,1,94.7,5.96E-05,1.63E+04,0.00132,60%,5,3,2,No Offset,4,3,,,,,2,1.91E-07,22.6,45.1,3,13.3,0.0177,4.94E+03,76.6,1.69
4,Meas 4,OK,2/13/20,17:04:10,1.91E+08,51,0.0239,2.78E+05,3.62E+04,100,0,2.78E+05,3.62E+04,51,5,1,0.892,0.183,0.182,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.551,3.12E+03,Aqueous,0.77,4.06E-07,10.6,21.2,Multimodal,Multimodal,Multimodal,848,1,94.7,5.96E-05,1.63E+04,0.00132,60%,5,3,2,No Offset,4,3,,,,,3,5.33E-09,809,1.62E+03,96.5,11.9,0.0142,2.14E+07,2.07,0.116
5,Meas 5,OK,2/13/20,17:04:46,1.91E+08,51,0.0174,3.29E+05,2.58E+04,100,0,3.29E+05,2.58E+04,51,5,1,0.892,0.219,0.219,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.551,3.12E+03,Aqueous,0.783,3.30E-07,13.1,26.1,Multimodal,Multimodal,Multimodal,1.38E+03,1,109,0.00084,1.32E+04,0.00123,100%,5,5,0,No Offset,3,2,,,,,1,1.17E-06,3.68,7.36,0.24,6.52,0.00425,71,17.3,98.5
5,Meas 5,OK,2/13/20,17:04:46,1.91E+08,51,0.0174,3.29E+05,2.58E+04,100,0,3.29E+05,2.58E+04,51,5,1,0.892,0.219,0.219,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.551,3.12E+03,Aqueous,0.783,3.30E-07,13.1,26.1,Multimodal,Multimodal,Multimodal,1.38E+03,1,109,0.00084,1.32E+04,0.00123,100%,5,5,0,No Offset,3,2,,,,,2,1.64E-07,26.3,52.6,2.68,10.2,0.0104,7.09E+03,82.7,1.54
